,price,bedrooms,bathrooms,sqft_living,floors,waterfront,sqft_basement,yr_built,lat,long,sqft_lot15,month,renovated
5963,255000.0,3,1.5,910,1.0,0,0,1943,47.4565,-122.27600000000001,10019,9,0
5964,807000.0,3,2.5,1940,2.0,0,0,2000,47.659,-122.398,4000,4,0
5965,315000.0,4,2.5,1780,2.0,0,0,2000,47.3774,-122.027,6000,11,0
5966,637000.0,3,2.25,2200,2.0,0,0,1986,47.7266,-122.103,7868,2,0
5967,2725000.0,4,4.25,6410,2.5,0,800,1906,47.5703,-122.28,6630,12,0
5968,490000.0,3,2.0,2070,1.0,0,850,1981,47.6492,-122.06200000000001,9694,12,0
5969,253000.0,3,1.75,2040,1.0,0,1020,1962,47.4681,-122.28200000000001,7527,6,0
5970,325900.0,4,2.5,2320,2.0,0,0,2004,47.3501,-122.14,6270,5,0
5971,425000.0,2,2.0,1440,1.0,0,570,1952,47.5513,-122.264,7642,10,0
5972,215000.0,4,2.5,1700,2.0,0,0,1997,47.3638,-122.053,7540,9,0
5973,315000.0,4,2.5,1700,2.0,0,0,1997,47.3638,-122.053,7540,4,0
5974,724800.0,3,2.0,2050,1.0,0,870,1926,47.6436,-122.303,4000,5,1
5975,295000.0,2,1.0,800,1.0,0,0,1953,47.7621,-122.35799999999999,7000,7,0
5976,509007.0,3,1.75,1800,1.0,0,450,1951,47.7165,-122.361,7620,3,0
5977,306000.0,5,2.0,1460,1.5,0,0,1910,47.3714,-122.177,6059,4,0
5978,205000.0,3,1.75,1290,1.0,0,0,1984,47.2889,-122.363,7509,7,0
5979,275000.0,3,1.5,1900,1.0,0,700,1968,47.4125,-122.20700000000001,9737,7,0
5980,685000.0,3,1.75,1480,1.0,0,0,1963,47.6018,-122.291,4000,11,0
5981,465000.0,4,2.5,2090,1.0,0,870,1969,47.7266,-122.175,11200,4,0
5982,560000.0,4,2.25,1950,1.0,0,620,1968,47.666000000000004,-122.178,9800,7,0
5983,458500.0,3,1.75,1250,1.0,0,0,1964,47.6325,-122.12100000000001,9605,2,0
5984,354000.0,3,1.0,990,1.0,0,0,1959,47.6228,-122.12100000000001,7590,3,0
5985,441000.0,3,2.5,2740,2.0,0,0,1998,47.4349,-122.105,8815,1,0
5986,194000.0,3,1.75,1260,1.0,0,150,1952,47.5417,-122.35700000000001,9120,8,0
5987,316500.0,4,2.5,2150,2.0,0,0,1991,47.4053,-122.189,7240,5,0
5988,524950.0,3,1.75,1750,1.5,0,520,1929,47.6807,-122.366,3600,8,0
5989,1052000.0,3,2.25,2880,2.0,0,960,1983,47.5878,-122.381,5308,4,0
5990,925000.0,4,2.25,2590,2.0,0,0,1975,47.6351,-122.165,13894,4,0
5991,780000.0,3,1.75,2430,1.5,0,600,1924,47.674,-122.35,4100,10,0
5992,241000.0,2,2.0,1470,2.0,0,0,2005,47.349,-122.021,2576,5,0
5993,519000.0,3,2.75,2020,1.0,0,750,1954,47.4403,-122.34299999999999,11069,6,0
5994,286000.0,2,1.0,610,1.0,0,0,1918,47.5469,-122.391,5160,8,0
5995,400000.0,3,2.0,3000,1.0,0,1500,1962,47.7058,-122.315,8300,10,0
5996,255000.0,2,1.0,920,1.0,0,0,1923,47.5245,-121.931,11875,10,0
5997,152000.0,3,1.75,1070,1.0,0,0,1953,47.5079,-122.344,7740,1,0
5998,599000.0,4,2.0,3410,2.0,0,0,1972,47.6709,-122.052,25936,12,1
5999,330000.0,4,2.5,1820,2.0,0,0,2001,47.7346,-121.985,3863,10,0
6000,461000.0,2,1.0,1060,1.0,0,0,1926,47.7102,-122.35600000000001,7560,5,0
6001,620000.0,5,2.5,3070,2.0,0,0,1995,47.4721,-122.148,19515,3,0
6002,352500.0,4,2.5,2300,1.0,0,460,1958,47.4044,-121.963,123710,10,0
6003,435000.0,3,2.0,1610,1.0,0,350,1988,47.7188,-122.177,6911,8,0
6004,725000.0,5,2.75,2830,2.0,0,0,2006,47.7074,-122.101,6581,5,0
6005,300000.0,3,1.0,970,1.0,0,0,1982,47.7335,-122.227,9994,11,0
6006,252000.0,3,2.5,1680,2.0,0,0,1989,47.3609,-122.04799999999999,8284,11,0
6007,464625.0,4,2.75,2040,1.0,0,780,1974,47.666000000000004,-122.185,9180,10,0
6008,340000.0,3,1.0,1450,2.0,0,0,1950,47.7443,-122.32600000000001,8592,12,0
6009,1325000.0,4,2.25,2870,1.5,0,890,1905,47.6329,-122.31,4760,6,0
6010,455000.0,5,2.0,1870,1.0,0,750,1969,47.5243,-122.042,13970,2,0
6011,495000.0,4,3.5,2490,2.0,0,0,2003,47.4161,-122.441,21107,5,0
6012,925000.0,4,2.5,3350,2.0,0,710,2002,47.688,-122.37899999999999,4500,4,0
6013,587000.0,4,2.75,3190,2.0,0,0,2006,47.523,-121.87700000000001,7131,12,0
6014,524000.0,3,1.75,1560,1.0,0,780,1944,47.6515,-122.399,6000,5,0
6015,1030000.0,4,2.5,2750,2.0,0,790,1905,47.6709,-122.337,5300,6,1
6016,176000.0,2,1.0,920,1.0,0,0,1980,47.3779,-122.32,2853,9,0
6017,249900.0,2,1.0,1140,1.0,0,0,1947,47.5187,-122.363,5500,5,0
6018,499500.0,3,2.5,2520,1.5,0,0,1988,47.743,-121.925,56628,6,0
6019,600000.0,5,3.5,3150,1.0,0,1530,1974,47.7469,-122.21700000000001,11807,9,0
6020,294000.0,4,2.5,2040,2.0,0,0,2003,47.473,-122.29299999999999,10954,8,0
6021,272000.0,4,2.0,1780,1.0,0,0,1963,47.4414,-122.154,13500,4,0
6022,390000.0,3,2.5,2240,2.0,0,0,1996,47.7433,-122.229,9900,5,0
6023,700000.0,4,2.5,3270,1.0,0,950,1971,47.409,-122.333,17357,1,0
6024,635000.0,5,2.75,3110,2.0,0,0,2006,47.543,-121.88799999999999,7953,4,0
6025,920000.0,4,1.5,1850,2.0,0,190,1929,47.6376,-122.307,3600,4,0
6026,500000.0,3,1.75,1570,1.0,0,380,1983,47.6881,-122.184,8708,8,0
6027,263500.0,2,1.0,750,1.0,0,0,1942,47.5198,-122.351,5000,8,0
6028,975000.0,4,2.25,2240,2.0,0,0,1967,47.5516,-122.21700000000001,11480,3,0
6029,575000.0,3,2.5,1870,2.0,0,0,2001,47.5493,-122.00399999999999,3485,11,0
6030,822000.0,4,2.5,2683,2.0,0,0,1987,47.6982,-122.13799999999999,34800,6,0
6031,300000.0,3,1.0,1490,1.0,0,0,1954,47.7276,-122.307,7200,1,0
6032,487600.0,4,2.5,2340,2.0,0,0,1999,47.7325,-121.969,12403,3,0
6033,500000.0,4,2.0,1700,1.0,0,850,1955,47.5774,-122.15299999999999,9000,7,1
6034,680000.0,2,2.0,1450,3.0,0,0,2014,47.6354,-122.346,1240,9,0
6035,419000.0,3,2.5,3310,2.0,0,0,2004,47.3049,-122.38600000000001,13835,9,0
6036,450000.0,4,1.75,1520,1.0,0,0,1949,47.6581,-122.39,5250,8,0
6037,650000.0,5,1.75,1260,1.5,0,0,1926,47.6452,-122.369,4388,6,0
6038,550000.0,3,1.75,1840,1.0,0,0,1964,47.67,-122.155,8060,6,0
6039,330000.0,4,2.0,1750,1.0,0,680,1942,47.5677,-122.31700000000001,5400,12,0
6040,282510.0,4,1.0,1450,1.5,0,0,1932,47.3818,-122.21,10125,1,0
6041,2385000.0,4,4.0,6330,2.0,0,1430,2000,47.6488,-122.20100000000001,9196,11,0
6042,230000.0,2,2.0,1260,1.0,0,240,1983,47.2593,-122.31200000000001,10200,11,0
6043,750000.0,4,1.75,2100,2.0,0,0,1909,47.567,-122.385,5750,10,1
6044,321000.0,4,2.5,2430,2.0,0,0,2002,47.3352,-122.19,5414,9,0
6045,2196000.0,4,3.25,4250,2.0,0,900,1980,47.5612,-122.229,14537,10,0
6046,245000.0,4,2.0,1830,1.0,0,460,1958,47.4878,-122.34100000000001,9271,3,0
6047,510000.0,2,1.0,1310,1.0,0,0,1913,47.6854,-122.329,4000,12,0
6048,751000.0,4,3.25,3090,2.0,0,720,2004,47.7058,-122.131,9110,6,0
6049,675000.0,4,2.5,2560,2.0,0,0,1987,47.5851,-121.992,36601,5,0
6050,295000.0,3,1.75,1930,1.0,0,0,1967,47.3317,-122.365,13350,1,0
6051,312000.0,2,1.0,1460,1.0,0,200,1925,47.7009,-122.31700000000001,6380,10,0
6052,730000.0,3,3.0,3460,2.0,0,900,1988,47.7315,-122.05799999999999,12568,9,0
6053,762500.0,5,3.5,3290,2.0,0,620,2005,47.7067,-122.119,5680,1,0
6054,150000.0,3,1.0,820,1.5,0,0,1910,47.528,-122.359,6912,5,0
6055,270000.0,3,1.0,1480,1.0,0,720,1954,47.7775,-122.336,8934,3,0
6056,400000.0,4,2.0,1420,1.0,0,0,1963,47.6325,-122.12100000000001,8075,4,0
6057,650000.0,3,2.5,2790,2.0,0,0,2002,47.5958,-122.038,6720,8,0
6058,530000.0,2,1.5,1390,1.0,0,420,1954,47.5673,-122.40100000000001,5000,10,0
6059,248000.0,3,1.0,950,1.0,0,0,1954,47.5746,-122.13600000000001,9400,6,0
6060,760000.0,4,3.5,3000,1.0,0,1220,1949,47.6748,-122.279,5450,1,0
6061,199000.0,4,1.0,1280,1.5,0,0,1960,47.4215,-122.289,9384,2,0
6062,240000.0,2,1.0,870,1.0,0,0,1960,47.4493,-122.28200000000001,12465,10,0
6063,415000.0,3,1.5,1360,2.0,0,0,1945,47.6471,-122.397,1795,5,0
6064,228000.0,3,1.0,1000,1.0,0,0,1959,47.4825,-122.10799999999999,16192,12,0
6065,525000.0,4,2.5,2740,1.0,0,760,1992,47.7648,-122.355,11156,2,0
6066,399950.0,3,1.75,1560,1.0,0,750,1940,47.7175,-122.288,8491,6,0
6067,781000.0,4,2.5,2590,2.0,0,0,1988,47.691,-122.105,8155,4,0
6068,827000.0,3,2.5,1850,2.5,0,290,2004,47.6831,-122.325,2071,4,0
6069,525000.0,5,2.25,2500,1.5,0,0,1968,47.7379,-122.185,7395,7,0
6070,671300.0,4,2.5,3280,2.0,0,0,2004,47.6798,-122.03299999999999,5080,2,0
6071,175000.0,2,1.0,670,1.0,0,0,1919,47.5769,-122.37200000000001,2970,6,0
6072,1100000.0,5,2.75,2890,1.0,0,740,1963,47.5476,-122.219,17809,3,0
6073,800000.0,5,2.5,3000,1.0,0,1500,1966,47.6249,-122.206,11616,5,0
6074,329950.0,4,2.5,1920,2.0,0,0,2002,47.3795,-122.023,6600,7,0
6075,445000.0,4,3.25,1960,2.0,0,0,1979,47.7291,-122.21799999999999,7529,8,0
6076,237000.0,3,1.75,2000,1.0,0,860,1979,47.3752,-122.236,8194,8,0
6077,1112500.0,6,4.0,3600,2.0,0,990,1945,47.6531,-122.405,6224,9,1
6078,438900.0,4,2.5,2740,2.0,0,0,2006,47.3535,-122.02600000000001,5281,12,0
6079,1280000.0,9,4.5,3650,2.0,0,1120,1915,47.6604,-122.289,5000,8,1
6080,600000.0,4,2.5,2310,2.0,0,0,2005,47.5498,-121.99600000000001,4023,10,0
6081,670000.0,4,2.5,2095,2.0,0,0,2002,47.6603,-122.087,4385,1,0
6082,519000.0,2,2.0,1560,1.0,0,0,2004,47.7111,-122.03200000000001,4989,5,0
6083,320000.0,3,2.25,1880,1.0,0,490,1984,47.4457,-122.12299999999999,8400,3,0
6084,270000.0,2,1.5,840,2.0,0,0,2005,47.6955,-122.304,1322,5,0
6085,1000000.0,3,2.5,2730,2.0,0,0,1998,47.6216,-122.161,5832,6,0
6086,330000.0,1,1.0,860,1.0,0,0,1907,47.6146,-122.29899999999999,4800,8,0
6087,657500.0,3,2.0,2320,1.0,0,810,1956,47.6157,-122.17399999999999,10960,7,0
6088,450000.0,3,1.75,1540,1.0,0,0,1967,47.7663,-122.228,8529,8,0
6089,150000.0,3,1.0,890,1.5,0,0,1928,47.7087,-121.352,16250,4,0
6090,792500.0,4,2.5,4290,2.0,0,0,2004,47.3585,-121.988,63162,6,0
6091,540000.0,3,2.5,1950,2.0,0,0,1978,47.7217,-122.256,12943,2,0
6092,229900.0,3,1.0,1010,1.0,0,0,1968,47.2742,-122.29899999999999,10650,7,0
6093,533000.0,4,2.5,2830,2.0,0,0,2003,47.3888,-122.03200000000001,6872,5,0
6094,239000.0,4,1.75,1500,1.0,0,500,1977,47.2918,-122.197,9020,12,0
6096,427500.0,4,2.5,3160,2.0,0,0,1999,47.2582,-122.223,8648,10,0
6097,302000.0,3,1.0,1110,1.5,0,0,1955,47.754,-122.34100000000001,7000,7,0
6098,1150000.0,3,2.5,3830,2.0,0,0,1991,47.5663,-122.125,8299,7,0
6099,555000.0,3,2.5,3160,2.0,0,510,2006,47.7453,-122.194,12523,5,0
6100,495000.0,3,2.25,2100,2.0,0,0,1996,47.595,-122.306,4500,12,0
6101,495000.0,3,1.5,2240,1.0,0,0,1953,47.6762,-122.17,9900,7,0
6102,340000.0,2,0.75,1060,1.0,1,500,1947,47.4285,-122.51100000000001,80201,9,0
6103,464950.0,4,2.25,2350,1.0,0,0,1983,47.3533,-122.08200000000001,36116,5,0
6104,320000.0,4,2.5,1940,2.0,0,0,1998,47.2632,-122.209,7145,3,0
6105,440000.0,1,1.0,1160,1.0,0,0,2009,47.7433,-122.08200000000001,48352,1,0
6106,686000.0,3,1.5,1840,2.0,0,0,1961,47.7145,-122.369,12474,6,0
6107,555000.0,4,1.75,2260,1.0,0,640,1976,47.6224,-122.109,10000,12,0
6108,361500.0,2,1.0,840,1.0,0,0,1909,47.6842,-122.365,3860,10,0
6109,1240000.0,5,3.0,2830,2.0,0,370,1923,47.6579,-122.277,5000,6,0
6110,154950.0,4,1.0,1600,1.0,0,0,1966,47.277,-122.211,10416,7,0
6111,247200.0,3,1.75,1370,1.0,0,0,1982,47.3664,-122.087,7525,6,0
6112,250000.0,3,2.25,1960,1.0,0,470,1984,47.2977,-122.374,8038,8,0
6113,590300.0,3,1.5,1470,2.0,0,0,1907,47.5602,-122.28,7200,6,0
6114,541125.0,5,2.75,2740,1.0,0,1370,1960,47.5563,-122.184,8783,5,0
6115,310000.0,2,2.5,1090,2.0,0,0,2004,47.5347,-122.071,1326,2,0
6116,704111.0,4,2.75,2460,1.0,0,780,1976,47.7021,-122.23299999999999,9600,3,0
6117,277500.0,3,2.25,1820,1.0,0,0,1964,47.331,-122.286,8773,10,0
6118,325000.0,4,2.75,1960,1.0,0,980,1954,47.451,-122.27799999999999,10016,2,0
6119,289200.0,3,2.25,1760,2.0,0,0,1995,47.7468,-121.98,7082,11,0
6120,185000.0,1,1.0,720,1.0,0,0,1908,47.5289,-122.272,5000,9,0
6121,1445000.0,4,3.5,3470,2.0,0,970,2007,47.6433,-122.40299999999999,7920,4,0
6122,420550.0,4,2.0,1370,1.0,0,0,1947,47.748999999999995,-122.31200000000001,8100,3,0
6123,603000.0,4,2.25,2370,1.0,0,820,1968,47.7684,-122.289,8621,4,0
6124,345000.0,3,1.0,1390,1.5,0,160,1903,47.6078,-122.307,3920,11,0
6125,650000.0,3,2.0,1840,1.0,0,920,1928,47.6894,-122.35,3774,4,0
6126,589950.0,5,3.0,2790,1.0,0,1290,1973,47.4088,-122.089,19439,6,0
6127,309950.0,2,2.25,1460,2.0,0,0,2007,47.5395,-122.369,1826,8,0
6128,775000.0,3,2.5,2620,1.5,0,0,1998,47.4574,-122.01,172933,9,0
6129,590000.0,4,1.5,2230,1.5,0,900,1918,47.6996,-122.31,5109,10,0
6130,863500.0,4,3.0,3250,2.5,0,830,1905,47.6104,-122.303,2780,4,1
6131,517500.0,3,1.0,1190,1.0,0,0,1943,47.6453,-122.40299999999999,7000,11,0
6132,700000.0,3,3.0,2090,1.5,0,800,1922,47.6891,-122.331,4960,12,0
6133,699000.0,3,2.5,2580,1.0,0,490,1956,47.7259,-122.361,8155,7,1
6134,350000.0,3,2.5,2100,2.0,0,410,2005,47.7453,-121.984,2962,7,0
6135,795000.0,4,2.5,3160,2.0,0,0,1987,47.6365,-122.04,12415,7,0
6136,543000.0,3,2.5,2090,1.0,0,730,1962,47.7369,-122.338,7668,5,1
6137,325000.0,3,2.5,1570,2.0,0,0,2001,47.7364,-121.969,3591,2,0
6138,337500.0,3,1.0,1020,1.5,0,0,1900,47.5254,-122.318,6000,5,0
6139,425000.0,2,1.0,1300,1.0,0,0,1955,47.7281,-122.23299999999999,9259,2,0
6140,780000.0,3,2.5,2110,1.0,0,0,1986,47.5628,-122.115,11787,3,0
6141,259000.0,2,1.0,1210,1.0,0,0,1948,47.5044,-122.148,14419,7,0
6142,524400.0,4,1.75,1990,1.0,0,140,1968,47.5434,-122.166,12850,8,0
6143,260000.0,3,2.0,1630,1.0,0,0,2003,47.2638,-122.243,8397,5,0
6144,273000.0,2,2.0,1384,2.0,0,0,1990,47.7525,-122.244,1315,4,0
6145,639900.0,4,2.5,3380,2.0,0,0,1997,47.3511,-122.266,17913,4,0
6146,420000.0,4,2.5,2480,2.0,0,0,2001,47.3185,-122.262,9033,8,0
6147,510500.0,3,1.0,1270,1.0,0,0,1957,47.5874,-122.13600000000001,8000,8,0
6148,290000.0,4,1.0,1010,1.5,0,0,1947,47.742,-122.325,7200,4,0
6149,226000.0,3,1.75,1490,1.0,0,500,1944,47.4917,-122.18799999999999,7722,4,0
6150,300000.0,2,1.0,820,1.0,0,0,1916,47.7049,-122.34899999999999,3844,5,0
6151,407450.0,3,2.0,1810,1.0,0,0,1967,47.6393,-121.96700000000001,11982,7,0
6152,390000.0,4,2.25,3060,1.0,0,1530,1965,47.4879,-122.245,7800,5,0
6153,1058800.0,6,2.75,2980,1.0,0,850,1965,47.7599,-122.375,20000,5,0
6154,610000.0,3,2.5,3440,2.0,0,0,1991,47.2909,-122.34200000000001,20239,8,0
6155,239975.0,3,2.5,1820,1.0,0,600,1959,47.4318,-122.292,8214,1,0
6156,375000.0,3,2.5,2320,1.0,0,840,1987,47.504,-122.24799999999999,5762,8,0
6157,742500.0,4,2.5,2620,2.0,0,0,2004,47.5524,-121.991,4554,4,0
6158,450000.0,4,1.75,2190,1.0,0,170,1956,47.4979,-122.363,8855,4,0
6159,300000.0,3,2.25,1780,1.0,0,0,1967,47.4539,-122.15,9360,6,0
6160,216600.0,3,1.75,2200,1.0,0,960,1975,47.4119,-122.181,7360,5,0
6161,525000.0,3,1.75,1600,1.5,0,0,1924,47.6847,-122.291,4590,5,0
6162,455000.0,4,2.25,2450,1.0,0,800,1954,47.4559,-122.344,12480,6,0
6163,390000.0,4,2.25,2680,2.0,0,0,1986,47.4613,-121.99700000000001,35218,10,0
6164,450000.0,3,1.75,1850,1.0,0,970,1982,47.7025,-122.198,10530,9,0
6165,382000.0,4,1.0,1740,1.5,0,0,1924,47.6058,-122.3,4400,12,0
6166,287000.0,3,2.25,1490,1.0,0,320,1987,47.7378,-121.977,10104,5,0
6167,460000.0,4,2.0,1960,1.0,0,0,1971,47.5538,-121.958,189100,1,0
6168,435000.0,3,2.25,1380,2.0,0,0,2009,47.6783,-122.15700000000001,3612,10,0
6169,575000.0,2,1.0,1510,1.5,0,200,1935,47.6371,-122.39299999999999,4042,6,0
6170,626700.0,3,1.5,1410,1.0,0,0,1906,47.6402,-122.35700000000001,3600,5,0
6171,352000.0,4,1.5,1440,1.5,0,0,1922,47.501999999999995,-122.228,9000,3,0
6172,650000.0,3,1.0,920,1.0,0,0,1951,47.6322,-122.212,8933,3,0
6173,197000.0,3,1.0,1090,1.0,0,0,1962,47.288000000000004,-122.196,12000,10,0
6174,340000.0,8,2.75,2790,1.0,0,1320,1977,47.7565,-122.331,7624,7,0
6175,560000.0,3,2.0,1840,1.0,0,0,1968,47.6916,-122.15799999999999,16067,7,0
6176,354000.0,3,1.75,1340,1.0,0,0,1972,47.7186,-122.21799999999999,7200,1,0
6177,670000.0,4,2.5,2570,2.0,0,0,1999,47.6373,-122.064,6733,8,0
6178,769000.0,4,3.5,3010,2.0,0,0,2005,47.5533,-121.993,5001,1,0
6179,650000.0,4,2.5,2160,1.0,0,1080,1940,47.6662,-122.338,3740,9,0
6180,650000.0,3,1.75,2140,1.0,0,850,1953,47.6234,-122.191,9630,6,0
6181,289950.0,4,1.75,2090,1.0,0,1040,1970,47.4107,-122.179,7527,12,0
6182,300000.0,3,1.75,1810,1.0,0,570,1977,47.4674,-122.178,12200,12,0
6183,471000.0,4,1.75,1760,1.0,0,690,1962,47.5521,-122.37299999999999,5750,12,0
6184,639000.0,4,2.5,2500,2.0,0,0,1990,47.5759,-121.994,8475,7,0
6185,287000.0,2,1.0,930,1.0,0,0,1952,47.506,-122.242,7194,10,0
6186,740000.0,4,2.5,3030,2.0,0,0,1992,47.578,-122.056,8678,4,0
6187,499922.0,3,2.0,1460,1.0,0,520,1990,47.681999999999995,-122.365,3000,4,0
6188,675000.0,4,2.5,2940,2.0,0,0,1986,47.5627,-122.01799999999999,10982,12,0
6189,738515.0,5,2.75,3360,2.0,0,0,2014,47.7754,-122.17299999999999,9713,9,0
6190,445000.0,3,1.75,2110,1.0,0,900,1956,47.567,-122.318,4800,10,0
6191,1039000.0,4,2.25,2740,1.0,0,760,1953,47.7117,-122.27799999999999,10027,5,0
6192,346000.0,2,1.0,1070,1.0,0,190,1917,47.5726,-122.30799999999999,3600,10,0
6193,450000.0,3,2.0,1680,2.0,0,500,1940,47.5536,-122.286,4900,4,0
6194,350000.0,4,2.5,2260,1.0,0,0,1975,47.3767,-122.161,13650,8,0
6195,2400000.0,4,3.5,5860,2.0,0,2170,1907,47.6287,-122.287,7200,7,0
6196,594950.0,4,2.25,2380,1.0,0,0,1977,47.5834,-122.001,34794,8,0
6197,1695000.0,5,3.0,3320,2.0,0,0,2004,47.6542,-122.331,4040,5,0
6198,219000.0,2,1.0,1050,1.5,0,0,1984,47.2887,-122.29899999999999,9600,10,0
6199,450000.0,4,2.5,2070,2.0,0,0,2004,47.531000000000006,-121.854,4067,4,0
6200,402000.0,4,2.25,1790,2.0,0,0,1992,47.5055,-122.189,7203,4,0
6201,275000.0,2,1.0,840,1.0,0,0,1942,47.5531,-122.307,4000,2,0
6202,421500.0,3,1.5,990,1.0,0,0,1948,47.6051,-122.29799999999999,4000,10,0
6203,560000.0,3,3.0,4120,2.0,0,940,1994,47.6804,-121.913,64033,5,0
6204,314000.0,3,1.75,1620,1.0,0,0,1966,47.4749,-122.155,10200,3,0
6205,287000.0,4,2.0,1340,1.0,0,0,1942,47.4905,-122.34299999999999,9721,4,0
6206,277000.0,4,1.0,1500,1.5,0,0,1925,47.4768,-122.206,5750,4,0
6207,337500.0,2,1.0,1300,1.0,0,0,1950,47.5697,-122.395,6731,12,0
6208,792000.0,4,2.75,3100,2.0,0,0,1999,47.6858,-122.10700000000001,9028,8,0
6209,435000.0,3,2.5,3380,2.0,0,1180,1999,47.7462,-121.978,6548,11,0
6210,313100.0,4,2.5,2660,1.0,0,1210,1977,47.4558,-122.212,9030,3,0
6211,575000.0,3,2.25,1700,1.5,0,600,1924,47.6784,-122.361,3750,6,0
6212,510000.0,4,2.5,1840,1.0,0,600,1972,47.7762,-122.384,9100,2,0
6213,299950.0,2,1.0,890,1.0,0,0,1941,47.5311,-122.37299999999999,5200,3,0
6214,1028000.0,3,3.0,2800,1.0,0,1220,1953,47.6493,-122.413,5800,3,1
6215,364000.0,4,1.75,2010,1.0,0,670,1957,47.7496,-122.355,8400,5,0
6216,335000.0,3,1.0,1380,1.0,0,0,1965,47.7479,-122.34299999999999,7473,7,0
6217,219950.0,3,1.0,1210,1.0,0,0,1954,47.4211,-122.314,8000,12,0
6218,215000.0,3,2.0,1280,1.0,0,0,1991,47.3889,-122.04799999999999,7514,1,0
6219,640000.0,4,2.5,4090,2.0,0,420,1979,47.2964,-122.116,142005,5,0
6220,535000.0,3,1.0,1580,1.0,0,400,1925,47.6505,-122.384,1601,6,0
6221,253000.0,4,2.0,1910,1.0,0,770,1973,47.3493,-122.306,7826,8,0
6222,650000.0,2,2.5,1740,2.0,0,530,1994,47.622,-122.3,2500,5,0
6223,672000.0,3,2.25,1130,1.5,0,0,1930,47.6845,-122.375,4445,4,0
6224,606000.0,3,1.75,1970,1.0,0,840,1950,47.7213,-122.365,8540,10,0
6225,292000.0,3,2.25,1780,1.0,0,500,1981,47.4762,-122.156,9790,3,0
6226,289950.0,3,2.0,1670,1.0,0,0,1992,47.3802,-122.20700000000001,7859,6,0
6227,257500.0,4,1.5,1360,1.0,0,0,1968,47.3168,-122.40100000000001,9611,7,0
6228,380000.0,3,2.5,1840,1.0,0,550,1971,47.7586,-122.34200000000001,7990,11,0
6229,360000.0,3,1.75,1255,3.0,0,0,2010,47.6958,-122.34299999999999,1038,12,0
6230,269500.0,3,1.75,1840,1.0,0,600,1976,47.3933,-122.18799999999999,7350,6,0
6231,449000.0,4,2.5,2960,2.0,0,0,2005,47.3596,-122.04,5012,6,0
6232,375000.0,4,1.5,1430,1.5,0,0,1948,47.7197,-122.32799999999999,7232,10,0
6233,2200000.0,5,4.75,5990,2.0,1,1940,2002,47.5554,-122.07700000000001,14810,6,0
6234,810000.0,4,2.5,3480,2.0,0,0,1988,47.7391,-122.102,39400,5,0
6235,994000.0,5,3.25,4260,2.0,0,0,2005,47.611000000000004,-121.992,7528,9,0
6236,275000.0,5,2.25,1820,1.0,0,740,1979,47.4058,-122.177,7500,2,0
6237,300000.0,2,1.0,1290,2.0,0,0,2008,47.6972,-122.025,2482,4,0
6238,380000.0,5,2.5,2130,2.0,0,0,2013,47.4726,-122.28200000000001,11810,4,0
6239,200000.0,3,2.0,1170,1.0,0,0,1957,47.4229,-122.324,9800,3,0
6240,635000.0,3,3.5,1730,3.0,0,380,2009,47.6224,-122.32600000000001,3300,9,0
6241,280000.0,2,1.0,880,1.0,0,0,1939,47.5642,-122.37899999999999,5750,11,0
6242,574000.0,3,2.5,2380,2.0,0,0,2002,47.5372,-121.876,6832,6,0
6243,1050000.0,4,1.0,1330,1.0,0,0,1952,47.6223,-122.208,10353,2,0
6244,545000.0,3,2.25,1780,2.0,0,0,1988,47.4575,-121.74799999999999,87120,5,0
6245,271950.0,3,1.5,1220,1.0,0,0,1962,47.5467,-122.17299999999999,9119,3,0
6246,630000.0,5,1.75,2490,1.0,0,950,1959,47.336000000000006,-122.35,15600,7,0
6247,400000.0,2,1.0,1180,1.0,0,0,1984,47.7273,-122.236,10800,8,0
6248,334000.0,4,2.5,2310,2.0,0,0,1998,47.3321,-122.17200000000001,6200,9,0
6249,332500.0,4,2.0,1440,2.0,0,0,1972,47.5717,-122.287,4080,12,0
6250,525000.0,2,1.5,1620,2.0,0,540,2007,47.5892,-122.309,1642,9,0
6251,408000.0,3,2.5,2620,2.0,0,0,1991,47.3675,-122.042,7842,2,0
6252,846450.0,4,2.5,3710,2.0,0,0,2003,47.5596,-122.016,7491,4,0
6253,411100.0,3,1.5,1040,1.0,0,0,1958,47.5882,-122.155,7200,10,0
6254,409124.0,5,3.25,3320,2.0,0,840,1999,47.3904,-122.154,8339,7,0
6255,335950.0,2,1.5,800,1.0,0,0,1951,47.5119,-122.38600000000001,5320,7,0
6256,480000.0,5,2.5,2040,1.0,0,800,1963,47.6544,-122.134,8553,3,0
6257,280000.0,2,1.75,1960,1.0,0,980,1957,47.4234,-122.212,10140,12,0
6258,668000.0,4,2.5,2670,2.0,0,0,1999,47.5978,-122.038,4410,7,0
6259,750000.0,4,2.5,2930,2.0,0,0,2010,47.7199,-122.24600000000001,11175,4,0
6260,394475.0,2,1.0,830,1.0,0,0,1955,47.6929,-122.37899999999999,4000,5,0
6261,848000.0,5,1.75,2290,2.0,0,310,1928,47.663999999999994,-122.31,4320,3,0
6262,675000.0,3,1.5,2510,2.5,0,0,1907,47.6195,-122.31299999999999,1885,9,0
6263,175000.0,3,1.0,1280,1.0,0,0,1958,47.4491,-122.176,7667,11,0
